uhq_id,uhq_title,uhq_link,title,title_link,author,author_link,type,year,publisher,publisher_tag,metadata,citation_num,citation_link,sample_text
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en","The"" Mississippi of the West"": Religion, Conservatism, and Racial Politics in Utah, 1960–1978",https://digitalcommons.usu.edu/cgi/viewcontent.cgi?article=7826&context=etd,J Nelson,,THESIS/DISSERTATION,2017,Utah State University,search.proquest.com,J Nelson - 2017 - search.proquest.com,No citation count,https://scholar.google.comNo citation count,This thesis examines what historians have written about African Americans in Utah as well as two carefully selected episodes from 1960 to 1978 that illustrate the complexities of race …
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en","God Made Adam White: Constructions of Race in the  Juvenile Instructor, 1866-1906",https://search.proquest.com/openview/17233403d9432c7c1348941d0c72804e/1?pq-origsite=gscholar&cbl=18750,A Makgoeng,,THESIS/DISSERTATION,2017,Claremont Graduate University,search.proquest.com,A Makgoeng - 2017 - search.proquest.com,No citation count,https://scholar.google.comNo citation count,"In the latter half of the nineteenth century, the Juvenile Instructor, the official publication of the Mormon Sunday School Union, propagated the belief that fair-skinned Latter-day Saints …"
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en","“Light cleaveth unto light”: Intermarriage discourse, LDS women of color, and the new racism",https://journals.sagepub.com/doi/abs/10.1177/20503032211044437,N Khan,,ARTICLE,2021,Critical Research on Religion,journals.sagepub.com,"N Khan - Critical Research on Religion, 2021 - journals.sagepub.com",No citation count,https://scholar.google.comNo citation count,"Fifty years after Loving v. Virginia, oppositional attitudes toward interracial relationships are still advanced by religious institutions in the United States. Extant social science literature …"
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en",Beyond the Railroad People: Race and the Color of History in Chinese America,https://drum.lib.umd.edu/bitstream/handle/1903/9446/Thompson_umd_0117E_10187.pdf?sequence=1&isAllowed=y,"<a href=""/citations?user=p4g6YnkAAAAJ&amp;hl=en&amp;oi=sra"">WM Thompson</a>",https://scholar.google.com/citations?user=p4g6YnkAAAAJ&hl=en&oi=sra,THESIS/DISSERTATION,2009,"University of Maryland, College Park",drum.lib.umd.edu,WM Thompson - 2009 - drum.lib.umd.edu,No citation count,https://scholar.google.comNo citation count,"Past discourses on Asian Americans, specifically Chinese immigrants and Chinese Americans, have historically focused on specific racial interactions with white America that …"
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en", UNITED STATES COURT OF APPEALS TENTH CIRCUIT,http://uma3sa.memberlodge.org/Resources/Documents/2015/Sarah%20Elizabeth%20Spencer/Tenth%20Circuit%20Cases.pdf,B PICKENS,,COURT CASE,2015,,uma3sa.memberlodge.org,"B PICKENS, J ATNIP, S BEEBE, COF MADILL - 2015 - uma3sa.memberlodge.org",No citation count,https://scholar.google.comNo citation count,1 The dissent concludes that this court may conduct its own factual review of the record in order to identify additional facts that the district court would be likely to find for summary …
G0525,"The Prohibition of Interracial Marriage in Utah, 1888-1963","https://scholar.google.com/scholar?cites=4088172345767017310&as_sdt=5,45&sciodt=0,45&hl=en", 美国摩门教会对黑人信徒及其成为牧师问题的态度论析,http://194.246.119.58/pdfs/CNKI/CJFD/DBSS201205057.pdf,曲艳丽 -,,ARTICLE,2012,东北师大学报 (哲学社会科学版),194.246.119.58,"曲艳丽 - 东北师大学报 (哲学社会科学版), 2012 - 194.246.119.58",No citation count,https://scholar.google.comNo citation count,"美国摩门教会对黑人信徒及其成为牧师问题的态度论析 Page 1 2012年第5期 总第259期 东北师
大学报(哲学社会科学版) Journal of Northeast Normal University(Philosophy and Social …"
G0526,Seeing Is Believing and Hearing Is Believing: Thoughts on Oral Tradition and the Pectol Shields,"https://scholar.google.com/scholar?cites=14751141835583455510&as_sdt=5,45&sciodt=0,45&hl=en", Dinéjí Nanitin: Navajo Traditional Teachings and History,https://books.google.com/books?hl=en&lr=&id=XSHjCwAAQBAJ&oi=fnd&pg=PP1&ots=ALQmyK4hxa&sig=jiIR-kqQlA-Iujd7wQfzbBgx20c,RS McPherson,,BOOK,2012,University Press of Colorado,books.google.com,RS McPherson - 2012 - books.google.com,21,"https://scholar.google.com/scholar?cites=3258458826704973293&as_sdt=5,45&sciodt=0,45&hl=en",Traditional teachings derived from stories and practices passed through generations lie at the core of a well-balanced Navajo life. These teachings are based on a very different …
G0526,Seeing Is Believing and Hearing Is Believing: Thoughts on Oral Tradition and the Pectol Shields,"https://scholar.google.com/scholar?cites=14751141835583455510&as_sdt=5,45&sciodt=0,45&hl=en"," Viewing the ancestors: Perceptions of the Anaasází, Mokwic, and Hisatsinom",https://books.google.com/books?hl=en&lr=&id=NEocAwAAQBAJ&oi=fnd&pg=PP1&ots=XifrBgWbXU&sig=GZ_3RZuVZbAJzF71A-U5_Dt1Yls,RS McPherson,,BOOK,2014,University of Oklahoma Press,books.google.com,RS McPherson - 2014 - books.google.com,10,"https://scholar.google.com/scholar?cites=5877158423143439332&as_sdt=5,45&sciodt=0,45&hl=en","The Anaasází people left behind marvelous structures, the ruins of which are preserved at Mesa Verde, Chaco Canyon, and Canyon de Chelly. But what do we know about these …"
G0526,Seeing Is Believing and Hearing Is Believing: Thoughts on Oral Tradition and the Pectol Shields,"https://scholar.google.com/scholar?cites=14751141835583455510&as_sdt=5,45&sciodt=0,45&hl=en","The Use and Reuse of Imagery: Ownership, Banning, and Commodification",https://link.springer.com/chapter/10.1007/978-1-4614-5822-7_5,P Schaafsma,,BOOK CHAPTER,2013,Springer,Springer,"P Schaafsma - Images and Power, 2013 - Springer",No citation count,https://scholar.google.comNo citation count,Bumper stickers saying “I brake for petroglyphs” give one pause. They are loaded with implications—a flip public statement advertising the group “identity” and recreational …
G0526,Seeing Is Believing and Hearing Is Believing: Thoughts on Oral Tradition and the Pectol Shields,"https://scholar.google.com/scholar?cites=14751141835583455510&as_sdt=5,45&sciodt=0,45&hl=en",Ethics and Worldviews,https://link.springer.com/chapter/10.1007/978-1-4614-5822-7_2,P Schaafsma,,BOOK CHAPTER,2013,Springer,Springer,"P Schaafsma - Images and Power, 2013 - Springer",No citation count,https://scholar.google.comNo citation count,"Rock art in the New World is a not-so-ancient phenomenon in terms of human legacy, and the earliest migrants were heir to a long history of image-making. While the earliest dates for …"
G0526,Seeing Is Believing and Hearing Is Believing: Thoughts on Oral Tradition and the Pectol Shields,"https://scholar.google.com/scholar?cites=14751141835583455510&as_sdt=5,45&sciodt=0,45&hl=en",Decolonizing Silences: Toward a Critical Phenomenology of Deep Silences with Gloria E. Anzaldúa and Maurice Merleau-Ponty,https://scholarsbank.uoregon.edu/xmlui/bitstream/handle/1794/26887/Ferrari_oregon_0171A_13153.pdf?sequence=1&isAllowed=y,M Ferrari,,THESIS/DISSERTATION,2021,University of Oregon,search.proquest.com,M Ferrari - 2021 - search.proquest.com,No citation count,https://scholar.google.comNo citation count,"Motivating this dissertation is a concern for how Western philosophical, cultural, and political practices tend to privilege speech and voice as emancipatory tools and reduce silence to …"
G0526,Seeing Is Believing and Hearing Is Believing: Thoughts on Oral Tradition and the Pectol Shields,"https://scholar.google.com/scholar?cites=14751141835583455510&as_sdt=5,45&sciodt=0,45&hl=en",The Interpretation Game and Ways of Knowing the Past,https://link.springer.com/chapter/10.1007/978-1-4614-5822-7_3,P Schaafsma,,BOOK CHAPTER,2013,Springer,Springer,"P Schaafsma - Images and Power, 2013 - Springer",No citation count,https://scholar.google.comNo citation count,"I once overheard an archaeologist conducting a tour of a rock art site for the general public, telling the group:“It can mean anything you want it to mean.” Coming from an archaeologist …"
G0526,Seeing Is Believing and Hearing Is Believing: Thoughts on Oral Tradition and the Pectol Shields,"https://scholar.google.com/scholar?cites=14751141835583455510&as_sdt=5,45&sciodt=0,45&hl=en",Robbing and Reinventing the Nonmaterial Past,https://link.springer.com/chapter/10.1007/978-1-4614-5822-7_4,P Schaafsma,,BOOK CHAPTER,2013,Springer,Springer,"P Schaafsma - Images and Power, 2013 - Springer",No citation count,https://scholar.google.comNo citation count,There are many ways to rob the archaeological past. Robbery is not limited to pothunting—the literal stealing of material objects and selling them into oblivion. This kind of blatantly …
G0587,Love among the Fossils: Earl and Pearl Douglass at Dinosaur National Monument,"https://scholar.google.com/scholar?cites=12629450505513299542&as_sdt=5,45&sciodt=0,45&hl=en", Digitizing Dinosaur National Monument's Carnegie Quarry,https://scholarsarchive.byu.edu/cgi/viewcontent.cgi?article=7647&context=etd,R Esplin,,THESIS/DISSERTATION,2017,Brigham Young University,search.proquest.com,R Esplin - 2017 - search.proquest.com,No citation count,https://scholar.google.comNo citation count,Abstract The Carnegie Quarry in northeastern Utah is world-renowned for the dinosaur skeletons it has produced and for its in situ display of dinosaur bones. The specimens …
G0591,The Chocolate Dippers' Strike of 1910,"https://scholar.google.com/scholar?cites=8741757865769286672&as_sdt=5,45&sciodt=0,45&hl=en"," "" Our Utah girls"": Girls and young women in the transitional Mormon Church",https://search.proquest.com/openview/206296cd88b1dfe9e2565d4370bf62c2/1?pq-origsite=gscholar&cbl=18750,NK Rose,,THESIS/DISSERTATION,2016,Michigan State University,search.proquest.com,NK Rose - 2016 - search.proquest.com,1,"https://scholar.google.com/scholar?cites=16728534769501179892&as_sdt=5,45&sciodt=0,45&hl=en",Abstract How the Church of Jesus Christ of Latter-day Saints (LDS) transitioned from practicing the most unconventional marriage system in the nation to representing a model of …
G0594,Charcoal and Its Role in Utah Mining History,"https://scholar.google.com/scholar?cites=13010443582695074093&as_sdt=5,45&sciodt=0,45&hl=en",[HTML][HTML] Charcoal as a Fuel in the Ironmaking and Smelting Industries,https://www.scirp.org/html/4-2810201_74805.htm,"<a href=""/citations?user=gpNUJVQAAAAJ&amp;hl=en&amp;oi=sra"">TJ Straka</a>",https://scholar.google.com/citations?user=gpNUJVQAAAAJ&hl=en&oi=sra,ARTICLE,2017,Advances in Historical Studies,scirp.org,"TJ Straka - Advances in Historical Studies, 2017 - scirp.org",2,"https://scholar.google.com/scholar?cites=1188938407162418967&as_sdt=5,45&sciodt=0,45&hl=en",Charcoal has been used as a metallurgical fuel for thousands of years. In the United States it was the fuel of choice for ironmaking and the smelting of other metals for much of the …
G0595,John C. Frémont's 1843-44 Western Expedition and its Influence on Mormon Settlement in Utah,"https://scholar.google.com/scholar?cites=7213343919209249316&as_sdt=5,45&sciodt=0,45&hl=en","Exploration, Disruption, Diaspora: Movement of Nuevomexicanos to Utah, 1776-1850",https://digitalrepository.unm.edu/cgi/viewcontent.cgi?article=1077&context=amst_etds,LC Eleshuk,,THESIS/DISSERTATION,2019,University of New Mexico,digitalrepository.unm.edu,LC Eleshuk Roybal - 2019 - digitalrepository.unm.edu,No citation count,https://scholar.google.comNo citation count,Nuevomexicano villages of northern New Mexico have experienced disruptions throughout their existence. This dissertation is a study of what occurred in early disruptions leading to …
G0599,Neither Poet nor Prophet: S. George Ellsworth and the History of Utah,"https://scholar.google.com/scholar?cites=4068114913266675399&as_sdt=5,45&sciodt=0,45&hl=en",Forty-Seven Years: An Editor's Report and Inventory,https://www.jstor.org/stable/pdf/westhistquar.46.4.0467.pdf,"<a href=""/citations?user=92Txj-MAAAAJ&amp;hl=en&amp;oi=sra"">DR Lewis</a>",https://scholar.google.com/citations?user=92Txj-MAAAAJ&hl=en&oi=sra,ARTICLE,2015,Western Historical Quarterly,JSTOR,"DR Lewis - Western Historical Quarterly, 2015 - JSTOR",No citation count,https://scholar.google.comNo citation count,"We are storytellers. Humans tell each other stories to explore the world, to know who we are, to define and name things, to own places and events, to explain where we've been and …"
G0602,Found: Rare First Edtion of the Earliest Ute and Shoshone Vocabulary,"https://scholar.google.com/scholar?cites=5989075681454762450&as_sdt=5,45&sciodt=0,45&hl=en", Unpopular Sovereignty: Mormons and the Federal Management of Early Utah Territory,https://books.google.com/books?hl=en&lr=&id=kp2NDQAAQBAJ&oi=fnd&pg=PP1&ots=d9N16T4lrj&sig=HJFWIE9gNl7TiRk0aaFCNJIn6AU,BM Rogers,,BOOK,2017,University of Nebraska Press,books.google.com,BM Rogers - 2017 - books.google.com,19,"https://scholar.google.com/scholar?cites=7750606916624481785&as_sdt=5,45&sciodt=0,45&hl=en",Charles Redd Center Phi Alpha Theta Book Award for the Best Book on the American West 2018 Francis Armstrong Madsen Best Book Award from the Utah State Historical Society …
G0602,Found: Rare First Edtion of the Earliest Ute and Shoshone Vocabulary,"https://scholar.google.com/scholar?cites=5989075681454762450&as_sdt=5,45&sciodt=0,45&hl=en"," Settling the Valley, Proclaiming the Gospel: The General Epistles of the Mormon First Presidency",https://books.google.com/books?hl=en&lr=&id=tFHjDQAAQBAJ&oi=fnd&pg=PP1&ots=ZgJHBjt7gQ&sig=P2Gk5rAuirfRoKRzolJY5GFTYy8,RL Neilson,,BOOK,2017,Oxford University Press,books.google.com,"RL Neilson, NN Waite - 2017 - books.google.com",4,"https://scholar.google.com/scholar?cites=4229240910016455051&as_sdt=5,45&sciodt=0,45&hl=en","The Mormons had just arrived in Utah after their 1,300-mile exodus across the Great Plains and over the Rocky Mountains. Food was scarce, the climate shocking in its extremes, and …"
G0603,Rethinking Jedediah S. Smith's Southwestern Expeditions,"https://scholar.google.com/scholar?cites=13182682343731227185&as_sdt=5,45&sciodt=0,45&hl=en","The Mountain Men, the Cartographers, and the lakes",https://scholarlypublishingcollective.org/uip/uhq/article-abstract/86/2/129/205825,S Wysong,,ARTICLE,2018,Utah Historical Quarterly,scholarlypublishingcollective.org,"S Wysong - Utah Historical Quarterly, 2018 - scholarlypublishingcollective.org",No citation count,https://scholar.google.comNo citation count,"Before cartographers had access to the Smith Map, they relied on the explorations and maps of Atanasio Domínguez and Silvestre Vélez de Escalante to fill in some of the …"
